Entity,Code,Day,people_fully_vaccinated_per_hundred
Arkansas,,2021-01-27,1.36
Arkansas,,2021-01-28,1.36
Arkansas,,2021-01-29,1.52
Arkansas,,2021-01-30,1.73
Arkansas,,2021-01-31,1.86
Arkansas,,2021-02-01,1.94
Arkansas,,2021-02-02,1.98
Arkansas,,2021-02-03,2.1
Arkansas,,2021-02-04,2.28
Arkansas,,2021-02-05,2.45
Arkansas,,2021-02-06,2.7
Arkansas,,2021-02-07,2.99
Arkansas,,2021-02-08,3.12
Arkansas,,2021-02-09,3.15
Arkansas,,2021-02-10,3.44
Arkansas,,2021-02-11,3.67
Arkansas,,2021-02-12,3.93
Arkansas,,2021-02-13,4.11
Arkansas,,2021-02-14,4.33
Arkansas,,2021-02-16,4.52
Arkansas,,2021-02-17,4.58
Arkansas,,2021-02-18,4.66
Arkansas,,2021-02-19,5
Arkansas,,2021-02-20,5.06
Arkansas,,2021-02-21,5.22
Arkansas,,2021-02-22,5.36
Arkansas,,2021-02-23,5.44
Arkansas,,2021-02-24,5.73
Arkansas,,2021-02-25,6.12
Arkansas,,2021-02-26,6.64
Arkansas,,2021-02-27,7.1
Arkansas,,2021-02-28,7.54
Arkansas,,2021-03-01,7.74
Arkansas,,2021-03-02,7.84
Arkansas,,2021-03-03,8.05
Arkansas,,2021-03-04,8.28
Arkansas,,2021-03-05,8.53
Arkansas,,2021-03-06,8.79
Arkansas,,2021-03-07,9.09
Arkansas,,2021-03-08,9.19
Arkansas,,2021-03-09,9.27
Arkansas,,2021-03-10,9.45
Arkansas,,2021-03-11,9.47
Arkansas,,2021-03-12,9.85
Arkansas,,2021-03-13,10.27
Arkansas,,2021-03-14,10.27
Arkansas,,2021-03-15,10.38
Arkansas,,2021-03-16,10.44
Arkansas,,2021-03-17,10.58
Arkansas,,2021-03-18,10.75
Arkansas,,2021-03-19,10.96
Arkansas,,2021-03-20,11.13
Arkansas,,2021-03-21,11.43
Arkansas,,2021-03-22,11.55
Arkansas,,2021-03-23,11.6
Arkansas,,2021-03-24,11.84
Arkansas,,2021-03-25,12.15
Arkansas,,2021-03-26,12.47
Arkansas,,2021-03-27,12.88
Arkansas,,2021-03-28,13.37
Arkansas,,2021-03-29,13.51
Arkansas,,2021-03-30,13.59
Arkansas,,2021-03-31,13.9
Arkansas,,2021-04-01,14.34
Arkansas,,2021-04-02,14.9
Arkansas,,2021-04-03,15.94
Arkansas,,2021-04-04,15.97
Arkansas,,2021-04-05,16.15
Arkansas,,2021-04-06,16.22
Arkansas,,2021-04-07,16.68
Arkansas,,2021-04-08,17.19
Arkansas,,2021-04-09,17.67
Arkansas,,2021-04-10,18.28
Arkansas,,2021-04-11,18.8
Arkansas,,2021-04-12,18.98
Arkansas,,2021-04-13,19.1
Arkansas,,2021-04-14,19.56
Arkansas,,2021-04-15,20.08
Arkansas,,2021-04-16,20.6
Arkansas,,2021-04-17,21.07
Arkansas,,2021-04-18,21.58
Arkansas,,2021-04-19,21.71
Arkansas,,2021-04-20,21.83
Arkansas,,2021-04-21,22.23
Arkansas,,2021-04-22,22.66
Arkansas,,2021-04-23,23.15
Arkansas,,2021-04-24,23.58
Arkansas,,2021-04-25,23.99
Arkansas,,2021-04-26,24.22
Arkansas,,2021-04-27,24.28
Arkansas,,2021-04-28,24.62
Arkansas,,2021-04-29,25.02
Arkansas,,2021-04-30,25.38
Arkansas,,2021-05-01,25.76
Arkansas,,2021-05-02,26.12
Arkansas,,2021-05-03,26.26
Arkansas,,2021-05-04,26.37
Arkansas,,2021-05-05,26.62
Arkansas,,2021-05-06,26.94
Arkansas,,2021-05-07,27.2
Arkansas,,2021-05-08,27.54
Arkansas,,2021-05-09,27.84
Arkansas,,2021-05-10,27.95
Arkansas,,2021-05-11,28.06
Arkansas,,2021-05-12,28.26
Arkansas,,2021-05-13,28.47
Arkansas,,2021-05-14,28.72
Arkansas,,2021-05-15,29.04
Arkansas,,2021-05-16,29.27
Arkansas,,2021-05-17,29.33
Arkansas,,2021-05-18,29.38
Arkansas,,2021-05-19,29.5
Arkansas,,2021-05-20,29.65
Arkansas,,2021-05-21,29.86
Arkansas,,2021-05-22,30.07
Arkansas,,2021-05-23,30.22
Arkansas,,2021-05-24,30.3
Arkansas,,2021-05-25,30.33
Arkansas,,2021-05-26,30.51
Arkansas,,2021-05-27,30.67
Arkansas,,2021-05-28,30.82
Arkansas,,2021-05-29,31.03
Arkansas,,2021-05-30,31.17
Arkansas,,2021-06-01,31.23
Arkansas,,2021-06-02,31.25
Arkansas,,2021-06-03,31.37
Arkansas,,2021-06-04,31.49
Arkansas,,2021-06-05,31.62
Arkansas,,2021-06-06,31.76
Arkansas,,2021-06-07,31.76
Arkansas,,2021-06-08,31.87
Arkansas,,2021-06-09,32
Arkansas,,2021-06-10,32.14
Arkansas,,2021-06-11,32.14
Arkansas,,2021-06-12,32.26
Arkansas,,2021-06-13,32.41
Arkansas,,2021-06-14,32.58
Arkansas,,2021-06-15,32.66
Arkansas,,2021-06-16,32.81
Arkansas,,2021-06-17,32.93
Arkansas,,2021-06-18,33.05
Arkansas,,2021-06-19,33.18
Arkansas,,2021-06-20,33.3
Arkansas,,2021-06-21,33.38
Arkansas,,2021-06-22,33.41
Arkansas,,2021-06-23,33.48
Arkansas,,2021-06-24,33.57
Arkansas,,2021-06-25,33.66
Arkansas,,2021-06-26,33.76
Arkansas,,2021-06-27,33.91
Arkansas,,2021-06-28,34.02
Arkansas,,2021-06-29,34.04
Arkansas,,2021-06-30,34.12
Arkansas,,2021-07-01,34.26
Arkansas,,2021-07-02,34.35
Arkansas,,2021-07-03,34.44
Arkansas,,2021-07-04,34.52
Arkansas,,2021-07-06,34.57
Arkansas,,2021-07-07,34.6
Arkansas,,2021-07-08,34.68
Arkansas,,2021-07-09,34.76
Arkansas,,2021-07-10,34.83
Arkansas,,2021-07-11,34.92
Arkansas,,2021-07-12,34.95
Arkansas,,2021-07-13,34.98
Arkansas,,2021-07-14,35.06
Arkansas,,2021-07-15,35.13
Arkansas,,2021-07-16,35.2
Arkansas,,2021-07-17,35.29
Arkansas,,2021-07-18,35.39
Arkansas,,2021-07-19,35.43
Arkansas,,2021-07-20,35.45
Arkansas,,2021-07-21,35.53
Arkansas,,2021-07-22,35.62
Arkansas,,2021-07-23,35.7
Arkansas,,2021-07-24,35.86
Arkansas,,2021-07-25,35.95
Arkansas,,2021-07-26,36
Arkansas,,2021-07-27,36.03
Arkansas,,2021-07-28,36.1
California,,2021-01-12,0.25
California,,2021-01-13,0.34
California,,2021-01-15,0.52
California,,2021-01-19,0.66
California,,2021-01-20,0.69
California,,2021-01-21,0.74
California,,2021-01-22,0.81
California,,2021-01-23,0.86
California,,2021-01-24,0.9
California,,2021-01-25,0.94
California,,2021-01-26,0.98
California,,2021-01-27,1.06
California,,2021-01-28,1.16
California,,2021-01-29,1.23
California,,2021-01-30,1.33
California,,2021-01-31,1.41
California,,2021-02-01,1.47
California,,2021-02-02,1.5
California,,2021-02-03,1.55
California,,2021-02-04,1.58
California,,2021-02-05,1.71
California,,2021-02-06,1.84
California,,2021-02-07,2.05
California,,2021-02-08,2.15
California,,2021-02-09,2.22
California,,2021-02-10,2.35
California,,2021-02-11,2.51
California,,2021-02-12,2.74
California,,2021-02-13,2.98
California,,2021-02-14,3.26
California,,2021-02-16,3.69
California,,2021-02-17,3.82
California,,2021-02-18,4
California,,2021-02-19,4.44
California,,2021-02-20,4.72
California,,2021-02-21,5
California,,2021-02-22,5.18
California,,2021-02-23,5.32
California,,2021-02-24,5.49
California,,2021-02-25,5.72
California,,2021-02-26,6.02
California,,2021-02-27,6.33
California,,2021-02-28,6.6
California,,2021-03-01,6.94
California,,2021-03-02,7.34
California,,2021-03-03,7.57
California,,2021-03-04,7.7
California,,2021-03-05,7.91
California,,2021-03-06,8.25
California,,2021-03-07,8.47
California,,2021-03-08,8.62
California,,2021-03-09,8.72
California,,2021-03-10,8.82
California,,2021-03-11,8.96
California,,2021-03-12,9.15
California,,2021-03-13,9.67
California,,2021-03-14,9.67
California,,2021-03-15,10.13
California,,2021-03-16,10.51
California,,2021-03-17,11
California,,2021-03-18,11.43
California,,2021-03-19,11.76
California,,2021-03-20,12.13
California,,2021-03-21,12.61
California,,2021-03-22,12.91
California,,2021-03-23,13.17
California,,2021-03-24,13.51
California,,2021-03-25,13.87
California,,2021-03-26,14.34
California,,2021-03-27,14.76
California,,2021-03-28,15.14
California,,2021-03-29,15.52
California,,2021-03-30,15.76
California,,2021-03-31,16.07
California,,2021-04-01,16.41
California,,2021-04-02,16.8
California,,2021-04-03,17.25
California,,2021-04-04,17.77
California,,2021-04-05,18.14
California,,2021-04-06,18.35
California,,2021-04-07,18.79
California,,2021-04-08,19.23
California,,2021-04-09,19.8
California,,2021-04-10,20.53
California,,2021-04-11,21.09
California,,2021-04-12,21.41
California,,2021-04-13,21.65
California,,2021-04-14,22.01
California,,2021-04-15,22.67
California,,2021-04-16,23.89
California,,2021-04-17,24.49
California,,2021-04-18,25.05
California,,2021-04-19,25.41
California,,2021-04-20,25.7
California,,2021-04-21,26.11
California,,2021-04-22,26.56
California,,2021-04-23,27
California,,2021-04-24,27.77
California,,2021-04-25,28.35
California,,2021-04-26,28.78
California,,2021-04-27,29.05
California,,2021-04-28,29.4
California,,2021-04-29,29.86
California,,2021-04-30,30.23
California,,2021-05-01,31.08
California,,2021-05-02,31.65
California,,2021-05-03,31.96
California,,2021-05-04,32.08
California,,2021-05-05,32.42
California,,2021-05-06,32.95
California,,2021-05-07,33.58
California,,2021-05-08,34.29
California,,2021-05-09,34.92
California,,2021-05-10,35.51
California,,2021-05-11,35.83
California,,2021-05-12,36.15
California,,2021-05-13,36.62
California,,2021-05-14,37.05
California,,2021-05-15,37.72
California,,2021-05-16,38.35
California,,2021-05-17,38.69
California,,2021-05-18,38.95
California,,2021-05-19,39.33
California,,2021-05-20,39.78
California,,2021-05-21,40.26
California,,2021-05-22,40.74
California,,2021-05-23,41.28
California,,2021-05-24,41.52
California,,2021-05-25,41.67
California,,2021-05-26,41.9
California,,2021-05-27,42.18
California,,2021-05-28,42.47
California,,2021-05-29,42.75
California,,2021-05-30,43.03
California,,2021-06-01,43.29
California,,2021-06-02,43.35
California,,2021-06-03,43.54
California,,2021-06-04,43.78
California,,2021-06-05,44.23
California,,2021-06-06,44.59
California,,2021-06-07,44.93
California,,2021-06-08,45.08
California,,2021-06-09,45.31
California,,2021-06-10,45.31
California,,2021-06-11,45.63
California,,2021-06-12,46.1
California,,2021-06-13,46.37
California,,2021-06-14,46.61
California,,2021-06-15,46.84
California,,2021-06-16,47.23
California,,2021-06-17,47.46
California,,2021-06-18,47.68
California,,2021-06-19,47.91
California,,2021-06-20,48.11
California,,2021-06-21,48.27
California,,2021-06-22,48.36
California,,2021-06-23,48.49
California,,2021-06-24,48.63
California,,2021-06-25,48.82
California,,2021-06-26,49
California,,2021-06-27,49.37
California,,2021-06-28,49.56
California,,2021-06-29,49.65
California,,2021-06-30,49.81
California,,2021-07-01,49.98
California,,2021-07-02,50.12
California,,2021-07-03,50.24
California,,2021-07-04,50.37
California,,2021-07-06,50.49
California,,2021-07-07,50.53
California,,2021-07-08,50.66
California,,2021-07-09,50.84
California,,2021-07-10,50.93
California,,2021-07-11,51.06
California,,2021-07-12,51.14
California,,2021-07-13,51.18
California,,2021-07-14,51.28
California,,2021-07-15,51.4
California,,2021-07-16,51.51
California,,2021-07-17,51.6
California,,2021-07-18,51.7
California,,2021-07-19,51.79
California,,2021-07-20,51.83
California,,2021-07-21,51.92
California,,2021-07-22,52.02
California,,2021-07-23,52.12
California,,2021-07-24,52.22
California,,2021-07-25,52.34
California,,2021-07-26,52.41
California,,2021-07-27,52.44
California,,2021-07-28,52.5
Colorado,,2021-01-12,0.63
Colorado,,2021-01-13,0.72
Colorado,,2021-01-15,0.82
Colorado,,2021-01-19,0.87
Colorado,,2021-01-20,0.89
Colorado,,2021-01-21,0.95
Colorado,,2021-01-22,1.08
Colorado,,2021-01-23,1.08
Colorado,,2021-01-24,1.34
Colorado,,2021-01-25,1.4
Colorado,,2021-01-26,1.44
Colorado,,2021-01-27,1.57
Colorado,,2021-01-28,1.71
Colorado,,2021-01-29,1.88
Colorado,,2021-01-30,2.06
Colorado,,2021-01-31,2.17
Colorado,,2021-02-01,2.27
Colorado,,2021-02-02,2.31
Colorado,,2021-02-03,2.44
Colorado,,2021-02-04,2.6
Colorado,,2021-02-05,2.82
Colorado,,2021-02-06,3.11
Colorado,,2021-02-07,3.43
Colorado,,2021-02-08,3.61
Colorado,,2021-02-09,3.67
Colorado,,2021-02-10,3.92
Colorado,,2021-02-11,4.16
Colorado,,2021-02-12,4.41
Colorado,,2021-02-13,4.72
Colorado,,2021-02-14,5.05
Colorado,,2021-02-16,5.37
Colorado,,2021-02-17,5.46
Colorado,,2021-02-18,5.6
Colorado,,2021-02-19,6
Colorado,,2021-02-20,6.26
Colorado,,2021-02-21,6.57
Colorado,,2021-02-22,6.81
Colorado,,2021-02-23,6.83
Colorado,,2021-02-24,7.18
Colorado,,2021-02-25,7.4
Colorado,,2021-02-26,7.63
Colorado,,2021-02-27,7.65
Colorado,,2021-02-28,8.02
Colorado,,2021-03-01,8.33
Colorado,,2021-03-02,8.42
Colorado,,2021-03-03,8.67
Colorado,,2021-03-04,8.91
Colorado,,2021-03-05,9.14
Colorado,,2021-03-06,9.54
Colorado,,2021-03-07,9.86
Colorado,,2021-03-08,9.93
Colorado,,2021-03-09,10.16
Colorado,,2021-03-10,10.58
Colorado,,2021-03-11,11.12
Colorado,,2021-03-12,11.55
Colorado,,2021-03-13,12.07
Colorado,,2021-03-14,12.07
Colorado,,2021-03-15,12.51
Colorado,,2021-03-16,12.65
Colorado,,2021-03-17,12.97
Colorado,,2021-03-18,13.3
Colorado,,2021-03-19,13.6
Colorado,,2021-03-20,14.55
Colorado,,2021-03-21,15.05
Colorado,,2021-03-22,15.25
Colorado,,2021-03-23,15.45
Colorado,,2021-03-24,15.63
Colorado,,2021-03-25,15.85
Colorado,,2021-03-26,16.1
Colorado,,2021-03-27,16.43
Colorado,,2021-03-28,16.79
Colorado,,2021-03-29,16.95
Colorado,,2021-03-30,17.21
Colorado,,2021-03-31,17.51
Colorado,,2021-04-01,17.86
Colorado,,2021-04-02,18.25
Colorado,,2021-04-03,18.78
Colorado,,2021-04-04,19.25
Colorado,,2021-04-05,19.43
Colorado,,2021-04-06,19.65
Colorado,,2021-04-07,20.09
Colorado,,2021-04-08,20.51
Colorado,,2021-04-09,20.97
Colorado,,2021-04-10,21.7
Colorado,,2021-04-11,22.33
Colorado,,2021-04-12,22.78
Colorado,,2021-04-13,23.15
Colorado,,2021-04-14,23.6
Colorado,,2021-04-15,23.95
Colorado,,2021-04-16,24.41
Colorado,,2021-04-17,25.04
Colorado,,2021-04-18,25.74
Colorado,,2021-04-19,26.23
Colorado,,2021-04-20,26.67
Colorado,,2021-04-21,27.12
Colorado,,2021-04-22,27.72
Colorado,,2021-04-23,28.43
Colorado,,2021-04-24,28.48
Colorado,,2021-04-25,30
Colorado,,2021-04-26,30.31
Colorado,,2021-04-27,30.7
Colorado,,2021-04-28,31.12
Colorado,,2021-04-29,31.68
Colorado,,2021-04-30,32.24
Colorado,,2021-05-01,33.01
Colorado,,2021-05-02,33.56
Colorado,,2021-05-03,33.84
Colorado,,2021-05-04,34.25
Colorado,,2021-05-05,34.79
Colorado,,2021-05-06,35.53
Colorado,,2021-05-07,36.27
Colorado,,2021-05-08,36.93
Colorado,,2021-05-09,37.72
Colorado,,2021-05-10,38.28
Colorado,,2021-05-11,38.74
Colorado,,2021-05-12,39.08
Colorado,,2021-05-13,39.45
Colorado,,2021-05-14,40.08
Colorado,,2021-05-15,40.55
Colorado,,2021-05-16,41.14
Colorado,,2021-05-17,41.34
Colorado,,2021-05-18,41.57
Colorado,,2021-05-19,41.94
Colorado,,2021-05-20,42.29
Colorado,,2021-05-21,42.32
Colorado,,2021-05-22,43.19
Colorado,,2021-05-23,43.49
Colorado,,2021-05-24,43.64
Colorado,,2021-05-25,43.87
Colorado,,2021-05-26,44.18
Colorado,,2021-05-27,44.44
Colorado,,2021-05-28,44.73
Colorado,,2021-05-29,45.01
Colorado,,2021-05-30,45.23
Colorado,,2021-06-01,45.43
Colorado,,2021-06-02,45.61
Colorado,,2021-06-03,45.8
Colorado,,2021-06-04,46.05
Colorado,,2021-06-05,46.06
Colorado,,2021-06-06,46.39
Colorado,,2021-06-07,46.67
Colorado,,2021-06-08,47.07
Colorado,,2021-06-09,47.07
Colorado,,2021-06-10,47.38
Colorado,,2021-06-11,47.73
Colorado,,2021-06-12,47.98
Colorado,,2021-06-13,48.24
Colorado,,2021-06-14,48.25
Colorado,,2021-06-15,48.53
Colorado,,2021-06-16,49.21
Colorado,,2021-06-17,49.45
Colorado,,2021-06-18,49.59
Colorado,,2021-06-19,49.9
Colorado,,2021-06-20,50.11
Colorado,,2021-06-21,50.2
Colorado,,2021-06-22,50.31
Colorado,,2021-06-23,50.47
Colorado,,2021-06-24,50.66
Colorado,,2021-06-25,50.82
Colorado,,2021-06-26,51.09
Colorado,,2021-06-27,51.44
Colorado,,2021-06-28,51.55
Colorado,,2021-06-29,51.71
Colorado,,2021-06-30,51.82
Colorado,,2021-07-01,51.97
Colorado,,2021-07-02,52.06
Colorado,,2021-07-03,52.23
Colorado,,2021-07-04,52.32
Colorado,,2021-07-06,52.41
Colorado,,2021-07-07,52.51
Colorado,,2021-07-08,52.62
Colorado,,2021-07-09,52.62
Colorado,,2021-07-10,52.86
Colorado,,2021-07-11,52.93
Colorado,,2021-07-12,53
Colorado,,2021-07-13,53.07
Colorado,,2021-07-14,53.16
Colorado,,2021-07-15,53.25
Colorado,,2021-07-16,53.34
Colorado,,2021-07-17,53.43
Colorado,,2021-07-18,53.5
Colorado,,2021-07-19,53.54
Colorado,,2021-07-20,53.59
Colorado,,2021-07-21,53.68
Colorado,,2021-07-22,53.77
Colorado,,2021-07-23,53.85
Colorado,,2021-07-24,53.95
Colorado,,2021-07-25,54.01
Colorado,,2021-07-26,54.05
Colorado,,2021-07-27,54.09
Colorado,,2021-07-28,54.16
Connecticut,,2021-01-12,0.12
Connecticut,,2021-01-13,0.15
Connecticut,,2021-01-15,0.48
Connecticut,,2021-01-19,0.65
Connecticut,,2021-01-20,0.7
Connecticut,,2021-01-21,0.8
Connecticut,,2021-01-22,0.93
Connecticut,,2021-01-23,1.04
Connecticut,,2021-01-24,1.14
Connecticut,,2021-01-25,1.19
Connecticut,,2021-01-26,1.27
Connecticut,,2021-01-27,1.46
Connecticut,,2021-01-28,1.67
Connecticut,,2021-01-29,1.9
Connecticut,,2021-01-30,2.07
Connecticut,,2021-01-31,2.23
Connecticut,,2021-02-01,2.35
Connecticut,,2021-02-02,2.43
Connecticut,,2021-02-03,2.54
Connecticut,,2021-02-04,2.74
Connecticut,,2021-02-05,2.98
Connecticut,,2021-02-06,3.24
Connecticut,,2021-02-07,3.46
Connecticut,,2021-02-08,3.57
Connecticut,,2021-02-09,3.74
Connecticut,,2021-02-10,4.01
Connecticut,,2021-02-11,4.34
Connecticut,,2021-02-12,4.71
Connecticut,,2021-02-13,5.14
Connecticut,,2021-02-14,5.38
Connecticut,,2021-02-16,5.8
Connecticut,,2021-02-17,6.14
Connecticut,,2021-02-18,6.5
Connecticut,,2021-02-19,7.12
Connecticut,,2021-02-20,7.44
Connecticut,,2021-02-21,7.6
Connecticut,,2021-02-22,7.79
Connecticut,,2021-02-23,7.87
Connecticut,,2021-02-24,7.96
Connecticut,,2021-02-25,8.04
Connecticut,,2021-02-26,8.17
Connecticut,,2021-02-27,8.31
Connecticut,,2021-02-28,8.45
Connecticut,,2021-03-01,8.58
Connecticut,,2021-03-02,8.63
Connecticut,,2021-03-03,8.74
Connecticut,,2021-03-04,8.82
Connecticut,,2021-03-05,8.92
Connecticut,,2021-03-06,9.02
Connecticut,,2021-03-07,9.14
Connecticut,,2021-03-08,9.56
Connecticut,,2021-03-09,9.69
Connecticut,,2021-03-10,9.94
Connecticut,,2021-03-11,10.17
Connecticut,,2021-03-12,10.52
Connecticut,,2021-03-13,13.92
Connecticut,,2021-03-14,13.92
Connecticut,,2021-03-15,14.3
Connecticut,,2021-03-16,14.5
Connecticut,,2021-03-17,14.82
Connecticut,,2021-03-18,15.24
Connecticut,,2021-03-19,15.69
Connecticut,,2021-03-20,16.12
Connecticut,,2021-03-21,16.53
Connecticut,,2021-03-22,16.93
Connecticut,,2021-03-23,17.07
Connecticut,,2021-03-24,17.34
Connecticut,,2021-03-25,17.73
Connecticut,,2021-03-26,18.13
Connecticut,,2021-03-27,18.64
Connecticut,,2021-03-28,19.15
Connecticut,,2021-03-29,19.57
Connecticut,,2021-03-30,20
Connecticut,,2021-03-31,20.35
Connecticut,,2021-04-01,20.86
Connecticut,,2021-04-02,21.47
Connecticut,,2021-04-03,22.3
Connecticut,,2021-04-04,22.91
Connecticut,,2021-04-05,23.55
Connecticut,,2021-04-06,23.65
Connecticut,,2021-04-07,24.19
Connecticut,,2021-04-08,24.9
Connecticut,,2021-04-09,25.8
Connecticut,,2021-04-10,26.48
Connecticut,,2021-04-11,27.34
Connecticut,,2021-04-12,28.1
Connecticut,,2021-04-13,28.61
Connecticut,,2021-04-14,29.18
Connecticut,,2021-04-15,29.7
Connecticut,,2021-04-16,30.38
Connecticut,,2021-04-17,30.98
Connecticut,,2021-04-18,31.64
Connecticut,,2021-04-19,32.19
Connecticut,,2021-04-20,32.52
Connecticut,,2021-04-21,33.03
Connecticut,,2021-04-22,33.66
Connecticut,,2021-04-23,34.31
Connecticut,,2021-04-24,35.07
Connecticut,,2021-04-25,35.87
Connecticut,,2021-04-26,36.43
Connecticut,,2021-04-27,36.65
Connecticut,,2021-04-28,37.23
Connecticut,,2021-04-29,37.89
Connecticut,,2021-04-30,38.5
Connecticut,,2021-05-01,39.34
Connecticut,,2021-05-02,39.98
Connecticut,,2021-05-03,40.33
Connecticut,,2021-05-04,40.61
Connecticut,,2021-05-05,41.15
Connecticut,,2021-05-06,41.89
Connecticut,,2021-05-07,42.71
Connecticut,,2021-05-08,43.57
Connecticut,,2021-05-09,44.37
Connecticut,,2021-05-10,45.01
Connecticut,,2021-05-11,45.46
Connecticut,,2021-05-12,45.91
Connecticut,,2021-05-13,46.46
Connecticut,,2021-05-14,47.02
Connecticut,,2021-05-15,47.63
Connecticut,,2021-05-16,48.24
Connecticut,,2021-05-17,48.73
Connecticut,,2021-05-18,48.96
Connecticut,,2021-05-19,49.29
Connecticut,,2021-05-20,49.79
Connecticut,,2021-05-21,50.31
Connecticut,,2021-05-22,50.9
Connecticut,,2021-05-23,50.94
Connecticut,,2021-05-24,51.63
Connecticut,,2021-05-25,51.8
Connecticut,,2021-05-26,52.04
Connecticut,,2021-05-27,52.4
Connecticut,,2021-05-28,52.81
Connecticut,,2021-05-29,53.1
Connecticut,,2021-05-30,53.37
Connecticut,,2021-06-01,53.68
Connecticut,,2021-06-02,53.74
Connecticut,,2021-06-03,53.93
Connecticut,,2021-06-04,54.14
Connecticut,,2021-06-05,54.15
Connecticut,,2021-06-06,54.81
Connecticut,,2021-06-07,55.24
Connecticut,,2021-06-08,55.47
Connecticut,,2021-06-09,55.73
Connecticut,,2021-06-10,56.08
Connecticut,,2021-06-11,56.09
Connecticut,,2021-06-12,56.55
Connecticut,,2021-06-13,56.88
Connecticut,,2021-06-14,57.15
Connecticut,,2021-06-15,57.56
Connecticut,,2021-06-16,57.9
Connecticut,,2021-06-17,58.22
Connecticut,,2021-06-18,58.44
Connecticut,,2021-06-19,58.68
Connecticut,,2021-06-20,58.83
Connecticut,,2021-06-21,59.02
Connecticut,,2021-06-22,59.11
Connecticut,,2021-06-23,59.21
Connecticut,,2021-06-24,59.35
Connecticut,,2021-06-25,59.5
Connecticut,,2021-06-26,59.71
Connecticut,,2021-06-27,60.03
Connecticut,,2021-06-28,60.48
Connecticut,,2021-06-29,60.54
Connecticut,,2021-06-30,60.65
Connecticut,,2021-07-01,60.8
Connecticut,,2021-07-02,60.93
Connecticut,,2021-07-03,60.94
Connecticut,,2021-07-04,61.14
Connecticut,,2021-07-06,61.26
Connecticut,,2021-07-07,61.28
Connecticut,,2021-07-08,61.39
Connecticut,,2021-07-09,61.51
Connecticut,,2021-07-10,61.61
Connecticut,,2021-07-11,61.71
Connecticut,,2021-07-12,61.8
Connecticut,,2021-07-13,61.85
Connecticut,,2021-07-14,61.93
Connecticut,,2021-07-15,62.02
Connecticut,,2021-07-16,62.12
Connecticut,,2021-07-17,62.21
Connecticut,,2021-07-18,62.29
Connecticut,,2021-07-19,62.37
Connecticut,,2021-07-20,62.42
Connecticut,,2021-07-21,62.49
Connecticut,,2021-07-22,62.6
Connecticut,,2021-07-23,62.7
Connecticut,,2021-07-24,62.79
Connecticut,,2021-07-25,62.87
Connecticut,,2021-07-26,62.93
Connecticut,,2021-07-27,62.97
Connecticut,,2021-07-28,63.02
Delaware,,2021-01-12,0.29
Delaware,,2021-01-13,0.42
Delaware,,2021-01-15,0.55
Delaware,,2021-01-19,0.7
Delaware,,2021-01-20,0.71
Delaware,,2021-01-21,0.76
Delaware,,2021-01-22,0.91
Delaware,,2021-01-23,1.07
Delaware,,2021-01-24,1.18
Delaware,,2021-01-25,1.2
Delaware,,2021-01-26,1.2
Delaware,,2021-01-27,1.27
Delaware,,2021-01-28,1.35
Delaware,,2021-01-29,1.46
Delaware,,2021-01-30,1.54
Delaware,,2021-01-31,1.68
Delaware,,2021-02-01,1.81
Delaware,,2021-02-02,1.85
Delaware,,2021-02-03,1.91
Delaware,,2021-02-04,2.09
Delaware,,2021-02-05,2.18
Delaware,,2021-02-06,2.34
Delaware,,2021-02-07,2.49
Delaware,,2021-02-08,2.59
Delaware,,2021-02-09,2.61
Delaware,,2021-02-10,2.68
Delaware,,2021-02-11,2.76
Delaware,,2021-02-12,2.85
Delaware,,2021-02-13,3.02
Delaware,,2021-02-14,3.19
Delaware,,2021-02-16,3.49
Delaware,,2021-02-17,3.66
Delaware,,2021-02-18,3.85
Delaware,,2021-02-19,4.48
Delaware,,2021-02-20,4.78
Delaware,,2021-02-21,4.81
Delaware,,2021-02-22,4.78
Delaware,,2021-02-23,5.01
Delaware,,2021-02-24,5.26
Delaware,,2021-02-25,5.64
Delaware,,2021-02-26,6.15
Delaware,,2021-02-27,6.75
Delaware,,2021-02-28,7.12
Delaware,,2021-03-01,7.57
Delaware,,2021-03-02,7.58
Delaware,,2021-03-03,8.35
Delaware,,2021-03-04,8.72
Delaware,,2021-03-05,9.18
Delaware,,2021-03-06,9.62
Delaware,,2021-03-07,10.06
Delaware,,2021-03-08,10.33
Delaware,,2021-03-09,10.64
Delaware,,2021-03-10,10.66
Delaware,,2021-03-11,11.11
Delaware,,2021-03-12,11.43
Delaware,,2021-03-13,11.85
Delaware,,2021-03-14,11.87
Delaware,,2021-03-15,12.4
Delaware,,2021-03-16,12.61
Delaware,,2021-03-17,12.79
Delaware,,2021-03-18,12.93
Delaware,,2021-03-19,13.06
Delaware,,2021-03-20,13.29
Delaware,,2021-03-21,13.5
Delaware,,2021-03-22,13.7
Delaware,,2021-03-23,13.72
Delaware,,2021-03-24,13.92
Delaware,,2021-03-25,14.22
Delaware,,2021-03-26,14.58
Delaware,,2021-03-27,15.01
Delaware,,2021-03-28,15.39
Delaware,,2021-03-29,15.7
Delaware,,2021-03-30,15.96
Delaware,,2021-03-31,16.41
Delaware,,2021-04-01,16.8
Delaware,,2021-04-02,17.22
Delaware,,2021-04-03,17.67
Delaware,,2021-04-04,18.08
Delaware,,2021-04-05,18.29
Delaware,,2021-04-06,18.38
Delaware,,2021-04-07,18.87
Delaware,,2021-04-08,19.26
